n_test,r2,rmse,calib_intercept,calib_slope,setting,model,kind,split,split_seed,n_train,n_train_groups,n_test_groups
169,0.8974914925671905,0.29964000555619796,-0.3024957690555148,0.9297414485739043,gpt,compute_efficiency,linear,17,1401844688,393,124,54
175,0.9267817590808077,0.2685557469454775,0.12519630334025883,1.0247965651065756,gpt,compute_efficiency,linear,18,211455622,387,124,54
174,0.9250174131900842,0.2652543005315306,-0.0971591534214308,0.9851942320193591,gpt,compute_efficiency,linear,19,640600314,388,124,54
173,0.8933161226089064,0.2988146610982067,-0.24375106480672745,0.9605212948271362,gpt,memory_efficiency,linear,0,1829338324,389,124,54
168,0.9144115441996289,0.2990953447345352,0.15912491529283285,1.025553249398973,gpt,memory_efficiency,linear,1,384259585,394,124,54
175,0.9144927286360651,0.2812121210839417,-0.1994931757346431,0.9479021224875819,gpt,memory_efficiency,linear,2,56731231,387,124,54
176,0.9382615007153611,0.2558805536227044,0.06945051695592556,1.0072783198330344,gpt,memory_efficiency,linear,3,1374203058,386,124,54
168,0.9199139244116598,0.27767035079084545,-0.11036666078987074,0.9710577428569179,gpt,memory_efficiency,linear,4,784857332,394,124,54
177,0.9152206151829705,0.278132269621802,-0.08421590396731009,0.9909725495224394,gpt,memory_efficiency,linear,5,1003451250,385,124,54
172,0.8934428950924701,0.30307855306266795,-0.2585595263616572,0.9660398143687723,gpt,memory_efficiency,linear,6,171429433,390,124,54
166,0.9136392278110727,0.26472206150034056,0.12060989158015263,1.014247130320488,gpt,memory_efficiency,linear,7,795643823,396,124,54
170,0.9010754114281099,0.2911978108977924,0.062242471576781644,1.0196248109083086,gpt,memory_efficiency,linear,8,1381800716,392,124,54
172,0.9034248016537705,0.2830539953314376,-0.05476520187544764,0.9804901101889515,gpt,memory_efficiency,linear,9,762179171,390,124,54
167,0.9185046742553372,0.2732377147965978,-0.06998128554454865,0.9765273233335661,gpt,memory_efficiency,linear,10,1784690067,395,124,54
164,0.9038406353556535,0.29640876298382646,-0.02866527646015416,1.0044354296015907,gpt,memory_efficiency,linear,11,1697625005,398,124,54
163,0.8849488597533122,0.30316916997841253,-0.4731299597873135,0.9034890142126378,gpt,memory_efficiency,linear,12,1512746413,399,124,54
172,0.924275988747542,0.25706426259632237,-0.25996389741728276,0.9468427664414992,gpt,memory_efficiency,linear,13,1943781587,390,124,54
177,0.9147456531622201,0.28411184670325373,-0.08337160928578008,0.9889578185129605,gpt,memory_efficiency,linear,14,1548783626,385,124,54
171,0.9120276438794616,0.27285278039443867,-0.24914053157945182,0.9486273839926432,gpt,memory_efficiency,linear,15,380863078,391,124,54
181,0.9145425896643936,0.28386747166317045,0.13169863420436495,1.030702559853694,gpt,memory_efficiency,linear,16,1843517862,381,124,54
169,0.9028398627462778,0.29171845262263374,-0.2756001129373718,0.9401767067253088,gpt,memory_efficiency,linear,17,1401844688,393,124,54
175,0.9291756546610991,0.26412900148351315,0.18539266919418598,1.0331471320380876,gpt,memory_efficiency,linear,18,211455622,387,124,54
174,0.9100486990926746,0.2905266314331059,-0.18859182064805674,0.9729373720946546,gpt,memory_efficiency,linear,19,640600314,388,124,54
173,0.9062698386121506,0.28008650772706195,-0.1280446715829372,0.982408708108205,gpt,full_interpretable,linear,0,1829338324,389,124,54
168,0.9303682824357954,0.2697774293075828,0.07553944810690492,1.0086030233681513,gpt,full_interpretable,linear,1,384259585,394,124,54
175,0.9265381163142904,0.2606534888449278,-0.21402368156710325,0.9474912150567116,gpt,full_interpretable,linear,2,56731231,387,124,54
176,0.9452562331766484,0.24094980876684655,-0.024586008435242855,0.9866169816108485,gpt,full_interpretable,linear,3,1374203058,386,124,54
168,0.9359946997288898,0.24823268924132408,-0.1253244712543779,0.9712718173198379,gpt,full_interpretable,linear,4,784857332,394,124,54
177,0.9290857956648431,0.2543740862522639,-0.08701122858913242,0.9925203486229688,gpt,full_interpretable,linear,5,1003451250,385,124,54
172,0.9119933732152481,0.27543662396297386,-0.19858482972409114,0.9756696726429871,gpt,full_interpretable,linear,6,171429433,390,124,54
166,0.9339484811642691,0.23151188017770935,0.1119392427504451,1.0164445542904623,gpt,full_interpretable,linear,7,795643823,396,124,54
170,0.921073791614072,0.2601037414679637,0.10555005103469678,1.0286149712813364,gpt,full_interpretable,linear,8,1381800716,392,124,54
172,0.9234552457220117,0.251996321705419,0.06221195060476075,1.0056704778195806,gpt,full_interpretable,linear,9,762179171,390,124,54
167,0.9336972915817257,0.24645630281488465,0.021534220368920727,0.9951343612976546,gpt,full_interpretable,linear,10,1784690067,395,124,54
164,0.9234719877200526,0.2644267960996045,0.09029141249810534,1.0237770766785028,gpt,full_interpretable,linear,11,1697625005,398,124,54
163,0.8939851196490558,0.291020099512975,-0.45912425309426036,0.9004859447195045,gpt,full_interpretable,linear,12,1512746413,399,124,54
172,0.9292378716981543,0.24849939876438973,-0.2651759545788081,0.9463638981560819,gpt,full_interpretable,linear,13,1943781587,390,124,54
177,0.92684620445261,0.2631779558624181,-0.17291156520243117,0.9681059759791927,gpt,full_interpretable,linear,14,1548783626,385,124,54
171,0.9205423080669336,0.25931237608628543,-0.274816283952438,0.9402397056256089,gpt,full_interpretable,linear,15,380863078,391,124,54
181,0.9270432265096319,0.2622850731006218,0.07292060856881075,1.018426328482219,gpt,full_interpretable,linear,16,1843517862,381,124,54
169,0.9160124181307141,0.2712235400505646,-0.27454926399632473,0.9376258978506025,gpt,full_interpretable,linear,17,1401844688,393,124,54
175,0.9455876870556679,0.23151194239061718,0.10948123570173154,1.019934721323171,gpt,full_interpretable,linear,18,211455622,387,124,54
174,0.9309184406978299,0.2546028672517254,-0.1508353702195756,0.9792921265538947,gpt,full_interpretable,linear,19,640600314,388,124,54
173,0.9611698102776846,0.18027572982177065,-0.08272304551647643,0.9906008491680282,gpt,full_plus_hardware,linear,0,1829338324,389,124,54
168,0.9654669631602559,0.18998505725016557,0.036254492440647865,1.0083769133351768,gpt,full_plus_hardware,linear,1,384259585,394,124,54
175,0.9683575077709098,0.17106763577492845,-0.10761469241818017,0.9780712138438173,gpt,full_plus_hardware,linear,2,56731231,387,124,54
176,0.9609056411538869,0.20361805979516112,-0.17551173014948704,0.9511180456555494,gpt,full_plus_hardware,linear,3,1374203058,386,124,54
168,0.9701331744182082,0.16956863940080513,0.05844487769629025,1.012458279565679,gpt,full_plus_hardware,linear,4,784857332,394,124,54
177,0.9674432312660424,0.17235619448627623,-0.11933675700320054,0.9789265557369642,gpt,full_plus_hardware,linear,5,1003451250,385,124,54
172,0.9597241097826871,0.18633162573002635,-0.07593128869812686,0.9918137357416894,gpt,full_plus_hardware,linear,6,171429433,390,124,54
166,0.9618134884538472,0.17603007369089183,0.0783045510740997,1.0158268036371783,gpt,full_plus_hardware,linear,7,795643823,396,124,54
170,0.9691923430015189,0.1625044711403977,0.15417452380918079,1.0342286205435038,gpt,full_plus_hardware,linear,8,1381800716,392,124,54
172,0.9598821439081082,0.18243381626170677,0.157672141282143,1.0322063450130639,gpt,full_plus_hardware,linear,9,762179171,390,124,54
167,0.9679689077037209,0.17130110675888904,0.0031694189009936705,0.9907732971985368,gpt,full_plus_hardware,linear,10,1784690067,395,124,54
164,0.9609559871017735,0.1888741270599295,0.12728686874497816,1.0361185017036607,gpt,full_plus_hardware,linear,11,1697625005,398,124,54
163,0.9532717362875315,0.19320990777759678,-0.18336152384413415,0.9604035366818303,gpt,full_plus_hardware,linear,12,1512746413,399,124,54
172,0.9688359566884354,0.16491182529477721,-0.11467170570832654,0.9778429566598763,gpt,full_plus_hardware,linear,13,1943781587,390,124,54
177,0.9503379365821408,0.21684202651765233,-0.38307401786385475,0.9127410860911085,gpt,full_plus_hardware,linear,14,1548783626,385,124,54
171,0.9635961354709843,0.17552097253690196,-0.21523992417663698,0.9525210419065098,gpt,full_plus_hardware,linear,15,380863078,391,124,54
181,0.9658350933650743,0.17948612633872058,-0.1010114493573475,0.9742668143095674,gpt,full_plus_hardware,linear,16,1843517862,381,124,54
169,0.9660268545831294,0.17249945228499822,-0.16690609961684927,0.9671693446413413,gpt,full_plus_hardware,linear,17,1401844688,393,124,54
175,0.9725233818537119,0.16451535700746614,-0.06409158983800678,0.9820934283362686,gpt,full_plus_hardware,linear,18,211455622,387,124,54
174,0.9646107398786732,0.18222919882523067,-0.32416542639295826,0.9339246306028296,gpt,full_plus_hardware,linear,19,640600314,388,124,54
173,0.9670835773334714,0.1659811698916118,-0.036417666247264086,1.0001147931264927,gpt,full_plus_hardware_gpu_count,linear,0,1829338324,389,124,54
168,0.9713113502044459,0.17316380198794068,-0.02700264800628897,0.9951143103629311,gpt,full_plus_hardware_gpu_count,linear,1,384259585,394,124,54
175,0.9725507405943907,0.1593300997266403,-0.13798643902817595,0.9714426751275576,gpt,full_plus_hardware_gpu_count,linear,2,56731231,387,124,54
176,0.9665492777493739,0.18834842677717226,-0.17180815276397285,0.9531622761158589,gpt,full_plus_hardware_gpu_count,linear,3,1374203058,386,124,54
168,0.9748479892581807,0.1556099479699164,0.032911524165414284,1.0065522612889166,gpt,full_plus_hardware_gpu_count,linear,4,784857332,394,124,54
177,0.9736438960280577,0.15507680877826327,-0.11281213458294725,0.9809530373870131,gpt,full_plus_hardware_gpu_count,linear,5,1003451250,385,124,54
172,0.9671740114373186,0.16821817069644115,-0.007434356601405143,1.0056910238177923,gpt,full_plus_hardware_gpu_count,linear,6,171429433,390,124,54
166,0.9634020704056085,0.17232970176240453,-0.008472638924405347,0.9972608032839884,gpt,full_plus_hardware_gpu_count,linear,7,795643823,396,124,54
170,0.9759967553478978,0.14344022417733274,0.19745198311834675,1.0436439717204247,gpt,full_plus_hardware_gpu_count,linear,8,1381800716,392,124,54
172,0.9651416712356201,0.17005514100061875,0.1757971704861936,1.0347321634116975,gpt,full_plus_hardware_gpu_count,linear,9,762179171,390,124,54
167,0.970363254705516,0.16477432770388378,0.034287326067034565,0.9961170355714616,gpt,full_plus_hardware_gpu_count,linear,10,1784690067,395,124,54
164,0.9670382688268511,0.17354026363476302,0.1255118923196803,1.0336010882323687,gpt,full_plus_hardware_gpu_count,linear,11,1697625005,398,124,54
163,0.9538134064395289,0.19208680696550073,-0.1367281735018613,0.9658837968503988,gpt,full_plus_hardware_gpu_count,linear,12,1512746413,399,124,54
172,0.9732774583837925,0.152708699995833,-0.07999043127675659,0.9847280674946713,gpt,full_plus_hardware_gpu_count,linear,13,1943781587,390,124,54
177,0.9568489814602925,0.20212805777265824,-0.35542875875619695,0.9195196087589864,gpt,full_plus_hardware_gpu_count,linear,14,1548783626,385,124,54
171,0.9623268606416969,0.17855465539361207,-0.2201062720974359,0.9501444024916781,gpt,full_plus_hardware_gpu_count,linear,15,380863078,391,124,54
181,0.9716088814365802,0.16361835322908472,-0.06582396802720106,0.983119725307612,gpt,full_plus_hardware_gpu_count,linear,16,1843517862,381,124,54
169,0.9710888566937984,0.15913015090724428,-0.1732140525194853,0.9643020968212871,gpt,full_plus_hardware_gpu_count,linear,17,1401844688,393,124,54
175,0.9783441602200923,0.14605361810164325,-0.09060758156103961,0.9782394364688543,gpt,full_plus_hardware_gpu_count,linear,18,211455622,387,124,54
174,0.9725734056828486,0.1604235659014649,-0.30114729869146906,0.9393019290029141,gpt,full_plus_hardware_gpu_count,linear,19,640600314,388,124,54
173,0.6207307999726797,0.5634122611305432,-0.4072034429385601,0.9079645604873969,gpt,runtime_only_postrun,linear,0,1829338324,389,124,54
168,0.6912737354336367,0.5680529861586645,0.2743762876114328,1.0762798022428328,gpt,runtime_only_postrun,linear,1,384259585,394,124,54
175,0.6449194830871998,0.5730545088539581,0.31877777573274,1.0861082052508846,gpt,runtime_only_postrun,linear,2,56731231,387,124,54
176,0.6990868532330925,0.5649107360566058,0.6578632092132449,1.142943358479493,gpt,runtime_only_postrun,linear,3,1374203058,386,124,54
168,0.631161419161428,0.5958942211504452,0.7696189726721181,1.150998757437375,gpt,runtime_only_postrun,linear,4,784857332,394,124,54
177,0.6712384766409538,0.547705045096144,0.04631197724673994,1.0039046956487812,gpt,runtime_only_postrun,linear,5,1003451250,385,124,54
172,0.6186622637285082,0.5733487777691724,0.2558684140877221,1.0430961149483307,gpt,runtime_only_postrun,linear,6,171429433,390,124,54
166,0.6081491757273126,0.5638872307445245,-0.08830665008954308,0.9764098069897476,gpt,runtime_only_postrun,linear,7,795643823,396,124,54
170,0.6082712686768048,0.5794669787194475,-0.20050763819301295,0.9426698176581587,gpt,runtime_only_postrun,linear,8,1381800716,392,124,54
172,0.5752976911151977,0.5935793665515297,-0.201615902649632,0.9468069494898043,gpt,runtime_only_postrun,linear,9,762179171,390,124,54
167,0.6436170576155711,0.5713901494783648,0.09309621776796667,1.006989472606812,gpt,runtime_only_postrun,linear,10,1784690067,395,124,54
164,0.6450044933677186,0.5695169765278374,-0.25485932873354683,0.959990527185942,gpt,runtime_only_postrun,linear,11,1697625005,398,124,54
163,0.5679069716725611,0.5875275021065463,-0.016323875829149664,0.9946094010607829,gpt,runtime_only_postrun,linear,12,1512746413,399,124,54
172,0.6056358844569699,0.5866425963696105,0.3129736833773764,1.0624199070163562,gpt,runtime_only_postrun,linear,13,1943781587,390,124,54
177,0.6678577234893088,0.5607808263863681,0.16676791689777723,1.0332081523407364,gpt,runtime_only_postrun,linear,14,1548783626,385,124,54
171,0.6186789147626106,0.5680684661873212,0.037046358041435884,1.01173156907131,gpt,runtime_only_postrun,linear,15,380863078,391,124,54
181,0.6790488863569719,0.5501235148189862,0.10363880387159076,1.029692235904409,gpt,runtime_only_postrun,linear,16,1843517862,381,124,54
169,0.6234738831454348,0.5742716725861058,-0.023862519102555334,1.0124264406193764,gpt,runtime_only_postrun,linear,17,1401844688,393,124,54
175,0.6795957521266469,0.5617899138285842,0.020605739242877643,1.0083864624704277,gpt,runtime_only_postrun,linear,18,211455622,387,124,54
174,0.6805382957557407,0.5475094586908076,0.0870909547446569,1.0236782869116294,gpt,runtime_only_postrun,linear,19,640600314,388,124,54
173,0.8953619192928695,0.2959357201720528,-0.2399438946596068,0.9484006759202368,gpt,device_seconds_postrun,linear,0,1829338324,389,124,54
168,0.9060712539116129,0.3133295250925433,0.06698678455211282,1.0270308238684867,gpt,device_seconds_postrun,linear,1,384259585,394,124,54
175,0.8995801963174748,0.3047489347657751,0.009652795311212778,1.019029829994484,gpt,device_seconds_postrun,linear,2,56731231,387,124,54
176,0.897553156737255,0.3296161920435197,0.22526081309464543,1.0537231556090398,gpt,device_seconds_postrun,linear,3,1374203058,386,124,54
168,0.8966767457407497,0.3153915407046029,0.331322895298394,1.0589238855669996,gpt,device_seconds_postrun,linear,4,784857332,394,124,54
177,0.9098258299005074,0.28684502790698224,-0.06855993242941556,0.9904139845272285,gpt,device_seconds_postrun,linear,5,1003451250,385,124,54
172,0.8859990359297809,0.3134860798258691,0.09359270389969938,1.020220535221886,gpt,device_seconds_postrun,linear,6,171429433,390,124,54
166,0.903887958595086,0.27926774522654557,-0.053453164814810696,0.9732665322736445,gpt,device_seconds_postrun,linear,7,795643823,396,124,54
170,0.8836974829825509,0.3157406773910594,0.007991436889054097,0.9893849476472176,gpt,device_seconds_postrun,linear,8,1381800716,392,124,54
172,0.8821834893852768,0.31263641571049855,-0.06865510026963746,0.9733644637023326,gpt,device_seconds_postrun,linear,9,762179171,390,124,54
167,0.8926295146320073,0.31362938948699076,0.16444935777095362,1.0180289853783624,gpt,device_seconds_postrun,linear,10,1784690067,395,124,54
164,0.8804523242218604,0.3304957011545096,-0.12309419022441424,0.9859243718248633,gpt,device_seconds_postrun,linear,11,1697625005,398,124,54
163,0.8532791727245924,0.3423619210824306,-0.08876363091321371,0.9828016565512366,gpt,device_seconds_postrun,linear,12,1512746413,399,124,54
172,0.8917493285529153,0.3073549404539909,0.11782354305319262,1.0227571547589536,gpt,device_seconds_postrun,linear,13,1943781587,390,124,54
177,0.8899026656916862,0.3228638931285938,0.11203507338599354,1.028138004200393,gpt,device_seconds_postrun,linear,14,1548783626,385,124,54
171,0.8859781356011477,0.31063425158935337,-0.015819461757674815,1.0000591775790115,gpt,device_seconds_postrun,linear,15,380863078,391,124,54
181,0.9008080468873395,0.30582922661598394,-0.004414118375382159,1.0134195691748356,gpt,device_seconds_postrun,linear,16,1843517862,381,124,54
169,0.8835346867211082,0.3193876662528788,-0.11677190659966886,0.9898076324828394,gpt,device_seconds_postrun,linear,17,1401844688,393,124,54
175,0.9095009359885183,0.2985704680215265,-0.0012960016961512597,1.0030902366759773,gpt,device_seconds_postrun,linear,18,211455622,387,124,54
174,0.8954753570971509,0.31317823380861737,-0.037785672593649074,1.006077098167217,gpt,device_seconds_postrun,linear,19,640600314,388,124,54
173,0.9298041811688067,0.24238633298904894,-0.041955910678110636,0.9999201808468791,gpt,configuration_only_prerun,linear,0,1829338324,389,124,54
168,0.926642047366453,0.2769017236183189,0.11652704595105533,1.0236489843489653,gpt,configuration_only_prerun,linear,1,384259585,394,124,54
175,0.9346014929718824,0.2459327857749988,-0.0013174893486274947,1.0051697134519653,gpt,configuration_only_prerun,linear,2,56731231,387,124,54
176,0.9256962376447417,0.28071437300284696,-0.22291704213178545,0.9366502152845492,gpt,configuration_only_prerun,linear,3,1374203058,386,124,54
168,0.9387791509369036,0.24277316311347044,0.17494445385621543,1.0408924168393403,gpt,configuration_only_prerun,linear,4,784857332,394,124,54
177,0.931889792405245,0.2492943015086866,-0.033287335415570066,0.9972795502761435,gpt,configuration_only_prerun,linear,5,1003451250,385,124,54
172,0.9230549556396604,0.25754571357090794,-0.19895675143012875,0.9635708765693944,gpt,configuration_only_prerun,linear,6,171429433,390,124,54
166,0.9226270995631243,0.25056840957695264,0.24289893594221565,1.0546551596708005,gpt,configuration_only_prerun,linear,7,795643823,396,124,54
170,0.9349622892027406,0.236112295093807,0.09960943242354854,1.0222294644726524,gpt,configuration_only_prerun,linear,8,1381800716,392,124,54
172,0.9219515714997408,0.2544594396523011,0.1860434981859526,1.04554621307806,gpt,configuration_only_prerun,linear,9,762179171,390,124,54
167,0.9402435702183649,0.23397346975151187,-0.02895820027877465,0.9849781466299032,gpt,configuration_only_prerun,linear,10,1784690067,395,124,54
164,0.9223334720135725,0.2663864877231394,0.13231782381990617,1.0363051881456375,gpt,configuration_only_prerun,linear,11,1697625005,398,124,54
163,0.926967115728761,0.2415454145563797,-0.2526500602344532,0.9528518108897035,gpt,configuration_only_prerun,linear,12,1512746413,399,124,54
172,0.9310649203500022,0.24527034380693996,-0.19207249913108068,0.962978061883913,gpt,configuration_only_prerun,linear,13,1943781587,390,124,54
177,0.9007046069932871,0.30661657407032594,-0.5698484122645722,0.8680053488416044,gpt,configuration_only_prerun,linear,14,1548783626,385,124,54
171,0.9331007903320605,0.23793907307673845,-0.2867433132637434,0.9385018314442427,gpt,configuration_only_prerun,linear,15,380863078,391,124,54
181,0.9332644341926977,0.25085308079403246,-0.2386556560350587,0.9421514475831909,gpt,configuration_only_prerun,linear,16,1843517862,381,124,54
169,0.9332882211914859,0.24172474004772004,-0.16509059449148222,0.9700341157122445,gpt,configuration_only_prerun,linear,17,1401844688,393,124,54
175,0.9334030371322612,0.2561250269001983,-0.06160570980173117,0.979970093576533,gpt,configuration_only_prerun,linear,18,211455622,387,124,54
174,0.9203996655900548,0.27330002437401035,-0.438845793581034,0.9038573479559039,gpt,configuration_only_prerun,linear,19,640600314,388,124,54
173,0.9707640851581085,0.15642668804668403,0.032614858705469166,1.0111689281888556,gpt,random_forest_full_postrun,rf,0,1829338324,389,124,54
168,0.9740021025285573,0.16484325116813506,0.3410332507327555,1.0744968442449552,gpt,random_forest_full_postrun,rf,1,384259585,394,124,54
175,0.9727444261350265,0.1587669776603872,0.28878180274739673,1.0605528842095082,gpt,random_forest_full_postrun,rf,2,56731231,387,124,54
176,0.9738864117774566,0.16641502062721344,0.3483104845135453,1.0754249096346136,gpt,random_forest_full_postrun,rf,3,1374203058,386,124,54
168,0.9800909807309077,0.13844457296586754,0.2356983994724015,1.0543748026970905,gpt,random_forest_full_postrun,rf,4,784857332,394,124,54
177,0.9746236356087792,0.15216716529589236,0.21327278461395127,1.049057463813631,gpt,random_forest_full_postrun,rf,5,1003451250,385,124,54
172,0.9705708979197785,0.1592767937284704,0.17868639454674784,1.0471810256310887,gpt,random_forest_full_postrun,rf,6,171429433,390,124,54
166,0.9764313506340521,0.13829269033720812,0.22734828326797502,1.046398642531212,gpt,random_forest_full_postrun,rf,7,795643823,396,124,54
170,0.9748301354390878,0.146884652034175,0.1709041082814908,1.0373184074002755,gpt,random_forest_full_postrun,rf,8,1381800716,392,124,54
172,0.9685452281130431,0.16153987964501487,0.2487867736201684,1.0483074218988118,gpt,random_forest_full_postrun,rf,9,762179171,390,124,54
167,0.9710207192412912,0.16293639217756647,0.29045762121565905,1.0635454119674268,gpt,random_forest_full_postrun,rf,10,1784690067,395,124,54
164,0.9700915096862284,0.1653074749807101,0.14749824578178689,1.0347709765721045,gpt,random_forest_full_postrun,rf,11,1697625005,398,124,54
163,0.9661425178039874,0.16446250484662173,0.021818615889153126,1.007363464859194,gpt,random_forest_full_postrun,rf,12,1512746413,399,124,54
172,0.9765935351818693,0.14291993552393364,-0.04313122288822123,0.9967743325860444,gpt,random_forest_full_postrun,rf,13,1943781587,390,124,54
177,0.9692742727169874,0.17056195410705693,0.13996966808862601,1.038315812032703,gpt,random_forest_full_postrun,rf,14,1548783626,385,124,54
171,0.9771113974838033,0.1391761794590354,0.10768123628569867,1.0242228057865486,gpt,random_forest_full_postrun,rf,15,380863078,391,124,54
181,0.9740828217077219,0.15632722684280093,0.39412520657534034,1.0815646715736604,gpt,random_forest_full_postrun,rf,16,1843517862,381,124,54
169,0.9741097241107675,0.15058724245761018,0.1211277780300928,1.026013026769348,gpt,random_forest_full_postrun,rf,17,1401844688,393,124,54
175,0.9774805877688435,0.14893724997931,0.2786473900610486,1.059786748154369,gpt,random_forest_full_postrun,rf,18,211455622,387,124,54
174,0.9680216538164355,0.17322486204552873,0.20138963406200536,1.0532329814545613,gpt,random_forest_full_postrun,rf,19,640600314,388,124,54
173,0.9798654948276805,0.12981443473181303,-0.09278641437629473,0.9778527767819398,gpt,hist_gradient_boosting_full_postrun,hgb,0,1829338324,389,124,54
168,0.9796901942878404,0.14569845366935325,-0.04244552581099661,0.9913530238176229,gpt,hist_gradient_boosting_full_postrun,hgb,1,384259585,394,124,54
175,0.9798003558935323,0.13667981148172376,0.06368746429178757,1.0123271356131562,gpt,hist_gradient_boosting_full_postrun,hgb,2,56731231,387,124,54
176,0.9747019898785623,0.1637956743514733,-0.005844946165334937,0.9993948194974456,gpt,hist_gradient_boosting_full_postrun,hgb,3,1374203058,386,124,54
168,0.9856137112118963,0.11768615923341612,-0.00881396732834429,1.0034365583555611,gpt,hist_gradient_boosting_full_postrun,hgb,4,784857332,394,124,54
177,0.9853883329337921,0.11546653498251278,-0.02968361615903528,0.9965481415610155,gpt,hist_gradient_boosting_full_postrun,hgb,5,1003451250,385,124,54
172,0.9841832915076165,0.11676751940752866,0.13020814874999834,1.0288732827858174,gpt,hist_gradient_boosting_full_postrun,hgb,6,171429433,390,124,54
166,0.9830495127990734,0.1172797335138651,-0.007724253803665792,0.9975280074235778,gpt,hist_gradient_boosting_full_postrun,hgb,7,795643823,396,124,54
170,0.9843010257086023,0.11600364045743011,0.015465920022155267,1.0042024220827115,gpt,hist_gradient_boosting_full_postrun,hgb,8,1381800716,392,124,54
172,0.9799699533705915,0.1289072860685697,0.16820504706088885,1.0298573307706744,gpt,hist_gradient_boosting_full_postrun,hgb,9,762179171,390,124,54
167,0.9824283460077308,0.12687633236200088,0.18608758161656427,1.0382924209677573,gpt,hist_gradient_boosting_full_postrun,hgb,10,1784690067,395,124,54
164,0.9846561292015877,0.11840300176215927,0.07439040532583416,1.015392257304926,gpt,hist_gradient_boosting_full_postrun,hgb,11,1697625005,398,124,54
163,0.965437333815002,0.16616639180026785,-0.21342963139995022,0.9529205256731632,gpt,hist_gradient_boosting_full_postrun,hgb,12,1512746413,399,124,54
172,0.981700161425527,0.1263713218849125,-0.14526680824000252,0.9743167588165573,gpt,hist_gradient_boosting_full_postrun,hgb,13,1943781587,390,124,54
177,0.9745760958962142,0.15515014941428856,-0.08055390902369336,0.986469622178045,gpt,hist_gradient_boosting_full_postrun,hgb,14,1548783626,385,124,54
171,0.9747885779418499,0.1460676167262216,-0.10776693917769642,0.9743654871661632,gpt,hist_gradient_boosting_full_postrun,hgb,15,380863078,391,124,54
181,0.987905866422224,0.10678939992862907,0.06453144871813757,1.0112020386198661,gpt,hist_gradient_boosting_full_postrun,hgb,16,1843517862,381,124,54
169,0.97793672016172,0.13901282788381664,-0.09452533297524639,0.9794793850753621,gpt,hist_gradient_boosting_full_postrun,hgb,17,1401844688,393,124,54
175,0.9860541461963294,0.11720532924511913,0.11294694429252952,1.024406509799374,gpt,hist_gradient_boosting_full_postrun,hgb,18,211455622,387,124,54
174,0.9854205521303904,0.11696414835820479,0.03062966019452811,1.0106092135889393,gpt,hist_gradient_boosting_full_postrun,hgb,19,640600314,388,124,54
173,0.9517205279181015,0.20101745139544233,-0.13099936473781615,0.9815291953341827,gpt,random_forest_configuration_prerun,rf,0,1829338324,389,124,54
168,0.9557502549779634,0.21505891200689187,0.37162066052556025,1.0801164323176793,gpt,random_forest_configuration_prerun,rf,1,384259585,394,124,54
175,0.9577004028459485,0.19778831375571068,0.3155247639840742,1.064591439359642,gpt,random_forest_configuration_prerun,rf,2,56731231,387,124,54
176,0.9612624667530137,0.202686689033481,0.3679404326619481,1.0782266513053143,gpt,random_forest_configuration_prerun,rf,3,1374203058,386,124,54
168,0.9597875975725013,0.19675737172713204,0.1928576924077582,1.0451586857317618,gpt,random_forest_configuration_prerun,rf,4,784857332,394,124,54
177,0.9550278583691727,0.20257135549780816,0.25472615422813644,1.0554200610842144,gpt,random_forest_configuration_prerun,rf,5,1003451250,385,124,54
172,0.9602214946879233,0.18517750535947639,0.126159951345384,1.0361476046782983,gpt,random_forest_configuration_prerun,rf,6,171429433,390,124,54
166,0.9543782680992494,0.1924056237705548,0.29288528807316483,1.0597208892737093,gpt,random_forest_configuration_prerun,rf,7,795643823,396,124,54
170,0.9548228417615322,0.19678656004594947,0.04958665278393946,1.0131667604611865,gpt,random_forest_configuration_prerun,rf,8,1381800716,392,124,54
172,0.9509361689301036,0.20175170478889523,0.1632689382075039,1.0332726660419846,gpt,random_forest_configuration_prerun,rf,9,762179171,390,124,54
167,0.9544472539708839,0.2042826936067775,0.04953604821027088,1.014894028923579,gpt,random_forest_configuration_prerun,rf,10,1784690067,395,124,54
164,0.9536123892146352,0.20587150937506002,0.03943514743689509,1.016084164383002,gpt,random_forest_configuration_prerun,rf,11,1697625005,398,124,54
163,0.9504401690733036,0.1989777332896338,-0.01776576424791938,1.005680334153672,gpt,random_forest_configuration_prerun,rf,12,1512746413,399,124,54
172,0.9682329387094364,0.16649968624837977,-0.03315484991775349,0.9977833069203748,gpt,random_forest_configuration_prerun,rf,13,1943781587,390,124,54
177,0.9657000270971057,0.18020961786948322,0.20001374199058383,1.0511858655804063,gpt,random_forest_configuration_prerun,rf,14,1548783626,385,124,54
171,0.9667052886793772,0.1678583302443297,0.11730337325124134,1.027143839972722,gpt,random_forest_configuration_prerun,rf,15,380863078,391,124,54
181,0.9641336059450277,0.18390122554598654,0.4550948279342908,1.0925491832417942,gpt,random_forest_configuration_prerun,rf,16,1843517862,381,124,54
169,0.9597016923853487,0.18787251330459054,0.15284302383572262,1.0362117808066804,gpt,random_forest_configuration_prerun,rf,17,1401844688,393,124,54
175,0.9621036431189038,0.19320730200208783,0.3955609517906323,1.0795679259469446,gpt,random_forest_configuration_prerun,rf,18,211455622,387,124,54
