gpu_model,arch,model,framework,gpus,max_length,batch_size,seq_len_batch,grad_accum,num_layers,hidden_size,heads,ff,task,fp16,bf16,power_correction,energy_consumed_kWh,duration_s,tokens_seen,tokens_per_sec_run,FLOPs,params_calc,M_proxy,flops_per_token_proxy,eta_h_proxy,n_runs,median_n_epochs,T1,speed_up,parallel_efficiency,strategy,memory,compute,log_energy_consumed_kWh,log_parallel_efficiency,log_FLOPs,log_params_calc,log_tokens_seen,log_speed_up,log_M_proxy,log_compute,log_memory,log_AI,log_energy,log_C,log_M,log_eta,log_duration,log_tokens,log_total_flops,device_seconds,log_device_seconds,log_gpus,log2_gpus,config_family_id,workload_family_id,exact_config_id
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",Baseline,1,96,8,96,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.0122269999999999,135.985,2584512.0,19005.86094054491,266263125295104.0,503316480.0,18874368.0,309067776.0,1.21888,1,3.0,135.985,1.0,1.0,Baseline,48781030588416.0,1300827482357760.0,-4.404108657820084,0.0,33.21550612862015,20.036729715100844,14.765047266671877,0.0,16.75331536909507,34.80177698177272,31.518362635766945,16.46219075952508,-4.4041086578200925,34.80177698177272,16.75331536909507,0.0,4.912544585535562,14.765047266671875,33.21550612862015,135.985,4.912544585535562,0.0,0.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|96|8|96|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|96|8|96|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|96|8|96|8|24|1024|16|4096|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",Baseline,1,128,8,128,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.01458,150.91500000000002,3198720.0,21195.50740483053,332056001249280.0,503316480.0,25165824.0,311427072.0,1.150107,1,3.0,150.91500000000002,1.0,1.0,Baseline,80498424545280.0,1609968490905600.0,-4.228104552401625,0.0,33.43632474908211,20.036729715100844,14.978261287748614,0.0,17.04099744154685,35.014991002849456,32.019258729295466,16.395327307535258,-4.228104552401625,35.014991002849456,17.040997441546853,0.0,5.0167167644121236,14.978261287748616,33.43632474908211,150.91500000000002,5.0167167644121236,0.0,0.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|128|8|128|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|128|8|128|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|128|8|128|8|24|1024|16|4096|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",FSDP,2,32,8,32,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.019224,165.635,1970496.0,11896.616053370362,199906283225088.0,503316480.0,6291456.0,304349184.0,2.604332,1,3.0,126.74,0.7651764421770761,0.382588221088538,FSDP,12397288882176.0,991783110574080.0,-3.951595780547969,-0.9607960089409122,32.92886978878229,20.036729715100844,14.493795845673496,-0.2676488283809669,15.65470308042696,34.530525560774336,30.14849892610045,17.27416670835533,-3.951595780547969,34.530525560774336,15.65470308042696,-0.9607960089409123,5.109786572276338,14.493795845673496,32.92886978878229,331.27,5.802933752836283,0.6931471805599453,1.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|32|8|32|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|32|8|32|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|32|8|32|8|24|1024|16|4096|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",FSDP,2,64,8,64,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.022604,168.97899999999998,3199104.0,18931.96195977015,327064108400640.0,503316480.0,12582912.0,306708480.0,2.12046,1,3.0,127.347,0.7536261902366568,0.3768130951183284,FSDP,40254044110848.0,1610161764433920.0,-3.78962839721454,-0.9760059833850696,33.42117731776534,20.036729715100844,14.978381328562635,-0.2828588028251242,16.347850260986906,35.01511104366348,31.326231589549543,17.073327056778435,-3.7896283972145404,35.01511104366348,16.347850260986906,-0.9760059833850695,5.129774446847086,14.978381328562635,33.42117731776534,337.95799999999997,5.822921627407031,0.6931471805599453,1.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|64|8|64|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|64|8|64|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|64|8|64|8|24|1024|16|4096|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",FSDP,2,96,8,96,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.026075,183.45,4427712.0,24135.797219950942,456154366869504.0,503316480.0,18874368.0,309067776.0,1.984257,1,3.0,135.985,0.7412646497683294,0.3706323248841647,FSDP,83570265686016.0,2228540418293760.0,-3.646778278095301,-0.9925447458256746,33.7538523919933,20.036729715100844,15.303393530045025,-0.2993975652657293,16.75331536909507,35.34012324514587,32.05670889914009,17.00053702289823,-3.646778278095301,35.34012324514587,16.75331536909507,-0.9925447458256746,5.211942150801291,15.303393530045023,33.7538523919933,366.9,5.9050893313612365,0.6931471805599453,1.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|96|8|96|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|96|8|96|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|96|8|96|8|24|1024|16|4096|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",FSDP,2,128,8,128,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.030785,195.778,5656320.0,28891.49955561912,587177058631680.0,503316480.0,25165824.0,311427072.0,1.949622,1,3.0,150.91500000000002,0.7708475926815066,0.3854237963407533,FSDP,142345953607680.0,2846919072153600.0,-3.4807277206189635,-0.9534117803808626,34.0063475233779,20.036729715100844,15.548284062044402,-0.2602645998209173,17.04099744154685,35.58501377714524,32.58928150359125,16.965350081831048,-3.4807277206189635,35.58501377714524,17.040997441546853,-0.9534117803808626,5.276981364233041,15.548284062044402,34.0063475233779,391.556,5.970128544792987,0.6931471805599453,1.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|128|8|128|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|128|8|128|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|128|8|128|8|24|1024|16|4096|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",FSDP,4,32,8,32,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.036327,166.668,3199488.0,19196.774425804597,324587187339264.0,503316480.0,6291456.0,304349184.0,4.252882,1,3.0,126.74,0.7604339165286678,0.1901084791321669,FSDP,20129437974528.0,1610355037962240.0,-3.3151940125417982,-1.660160426946602,33.41357529807738,20.036729715100844,14.97850135496859,-0.2738660658267113,15.65470308042696,35.01523107006943,30.633204435395548,17.758872217650424,-3.3151940125417982,35.01523107006943,15.65470308042696,-1.6601604269466022,5.116003809722082,14.97850135496859,33.41357529807739,666.672,6.502298170841973,1.3862943611198906,2.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|32|8|32|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|32|8|32|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|32|8|32|8|24|1024|16|4096|WIKITEXT|True|False|1.0|FSDP|4"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",FSDP,4,64,8,64,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.042853,178.777,5657088.0,31643.26507324768,578358953902080.0,503316480.0,12582912.0,306708480.0,3.719658,1,3.0,127.347,0.7123231735625949,0.1780807933906487,FSDP,71182640480256.0,2847305619210240.0,-3.149979624720439,-1.7255179362163502,33.99121581935539,20.036729715100844,15.548419830152682,-0.3392235750964596,16.347850260986906,35.58514954525352,31.896270091139588,17.643365558368483,-3.1499796247204395,35.58514954525353,16.347850260986906,-1.7255179362163504,5.186139219118422,15.548419830152683,33.99121581935539,715.108,6.572433580238313,1.3862943611198906,2.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|64|8|64|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|64|8|64|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|64|8|64|8|24|1024|16|4096|WIKITEXT|True|False|1.0|FSDP|4"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",FSDP,4,96,8,96,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.049287,185.892,7911936.0,42562.00374410948,815108154458112.0,503316480.0,18874368.0,309067776.0,3.668086,1,3.0,135.985,0.7315269080971748,0.1828817270242937,FSDP,149332791656448.0,3982207777505280.0,-3.0100949243898274,-1.698915635496555,34.33434192522148,20.036729715100844,15.883883063273204,-0.3126212743766646,16.75331536909507,35.92061277837404,32.63719843236827,17.581026556126407,-3.010094924389828,35.92061277837404,16.75331536909507,-1.6989156354965553,5.225165859912226,15.883883063273203,34.33434192522148,743.568,6.611460221032117,1.3862943611198906,2.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|96|8|96|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|96|8|96|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|96|8|96|8|24|1024|16|4096|WIKITEXT|True|False|1.0|FSDP|4"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",FSDP,4,128,8,128,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.042596,155.30700000000002,7905792.0,50904.28634897332,820692551467008.0,503316480.0,25165824.0,311427072.0,3.657485,1,3.0,150.91500000000002,0.9717205277289498,0.2429301319322374,FSDP,198955770052608.0,3979115401052160.0,-3.1559949268289995,-1.414981399896829,34.341169674693866,20.036729715100844,15.88310621336037,-0.0286870387769385,17.04099744154685,35.91983592846121,32.92410365490722,17.300172233147016,-3.1559949268289995,35.91983592846122,17.040997441546853,-1.4149813998968295,5.045403803189062,15.883106213360373,34.341169674693866,621.2280000000001,6.431698164308953,1.3862943611198906,2.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|128|8|128|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|128|8|128|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|128|8|128|8|24|1024|16|4096|WIKITEXT|True|False|1.0|FSDP|4"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",FSDP,6,32,8,32,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.052443,173.443,4428288.0,25531.66169865604,449248613105664.0,503316480.0,6291456.0,304349184.0,5.845127,1,3.0,126.74,0.7307299804546739,0.1217883300757789,FSDP,27860379107328.0,2228830328586240.0,-2.9480284134849803,-2.105470740482344,33.73859755445481,20.036729715100844,15.30352361134602,-0.3137112712542887,15.65470308042696,35.34025332644686,30.95822669177298,18.08389447402785,-2.948028413484981,35.34025332644686,15.65470308042696,-2.1054707404823443,5.15584901514966,15.30352361134602,33.73859755445482,1040.6580000000001,6.947608484377715,1.791759469228055,2.584962500721156,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|32|8|32|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|32|8|32|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|32|8|32|8|24|1024|16|4096|WIKITEXT|True|False|1.0|FSDP|6"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",FSDP,6,64,8,64,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.0600819999999999,174.327,7911936.0,45385.60291865288,808885954805760.0,503316480.0,12582912.0,306708480.0,5.389451,1,3.0,127.347,0.7305064619938392,0.1217510769989732,FSDP,99555194437632.0,3982207777505280.0,-2.812044983132253,-2.105776671071104,34.32667905247591,20.036729715100844,15.883883063273204,-0.3140172018430489,16.347850260986906,35.92061277837404,32.231733324260105,17.978828791489004,-2.812044983132255,35.92061277837404,16.347850260986906,-2.1057766710711037,5.160932845865011,15.883883063273203,34.32667905247591,1045.962,6.952692315093066,1.791759469228055,2.584962500721156,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|64|8|64|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|64|8|64|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|64|8|64|8|24|1024|16|4096|WIKITEXT|True|False|1.0|FSDP|6"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",FSDP,6,96,8,96,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.048482,130.924,7902144.0,60356.726039534384,814099357237248.0,503316480.0,18874368.0,309067776.0,5.272714,1,3.0,135.985,1.0386560141761634,0.1731093356960272,FSDP,149147973844992.0,3977279302533120.0,-3.0265626839465933,-1.7538318858682107,34.333103534970334,20.036729715100844,15.882644673022057,0.037927583359844,16.75331536909507,35.9193743881229,32.63596004211713,17.57978816587526,-3.026562683946594,35.9193743881229,16.75331536909507,-1.753831885868211,4.874617002175717,15.882644673022057,34.333103534970334,785.5440000000001,6.6663764714037725,1.791759469228055,2.584962500721156,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|96|8|96|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|96|8|96|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|96|8|96|8|24|1024|16|4096|WIKITEXT|True|False|1.0|FSDP|6"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=24,d=1024,h=16,ff=4096)",FSDP,6,128,8,128,8,24,1024,16,4096,WIKITEXT,True,False,1.0,0.013702,36.436,2631168.0,72213.41530354595,819416946180096.0,503316480.0,25165824.0,311427072.0,5.168602,1,1.0,150.91500000000002,4.1419200790427055,0.6903200131737842,FSDP,66215510802432.0,1324310216048640.0,-4.2902134714014295,-0.3706000016984946,34.33961416203334,20.036729715100844,14.782938412031736,1.4211594675295605,17.04099744154685,34.81966812713258,31.82393585357859,17.29861672048649,-4.2902134714014295,34.81966812713258,17.040997441546853,-0.3706000016984946,3.5955572968825633,14.782938412031738,34.33961416203334,218.61599999999999,5.387316766110619,1.791759469228055,2.584962500721156,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|128|8|128|8|24|1024|16|4096|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|128|8|128|8|24|1024|16|4096|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=24,d=1024,h=16,ff=4096)|128|8|128|8|24|1024|16|4096|WIKITEXT|True|False|1.0|FSDP|6"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=3,d=192,h=3,ff=768)",Baseline,1,32,8,32,8,3,192,3,768,WIKITEXT,True,False,1.0,0.001073,20.506,1356096.0,66131.6687798693,624889036800.0,2211840.0,147456.0,1382400.0,1.856971,1,3.0,20.506,1.0,1.0,Baseline,199964491776.0,2999467376640.0,-6.837296815333575,0.0,27.16083992980052,14.609335306277664,14.120120541436703,0.0,11.901285105175454,28.72945584771437,26.021405646612155,15.259554824625068,-6.837296815333576,28.729455847714366,11.901285105175454,0.0,3.0207175262478994,14.120120541436703,27.160839929800524,20.506,3.0207175262478994,0.0,0.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|32|8|32|8|3|192|3|768|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=3,d=192,h=3,ff=768)|32|8|32|8|3|192|3|768|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|32|8|32|8|3|192|3|768|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=3,d=192,h=3,ff=768)",Baseline,1,64,8,64,8,3,192,3,768,WIKITEXT,True,False,1.0,0.0013059999999999,21.214,1970304.0,92877.53370415764,944232726528.0,2211840.0,294912.0,1437696.0,1.360405,1,3.0,21.214,1.0,1.0,Baseline,581066293248.0,4357997199360.0,-6.640786248127897,0.0,27.57363850504679,14.609335306277664,14.493698403529692,0.0,12.5944322857354,29.10303370980736,27.08813068926509,14.979206219311392,-6.6407862481279745,29.103033709807356,12.5944322857354,0.0,3.0546613410832784,14.493698403529692,27.57363850504679,21.214,3.0546613410832784,0.0,0.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|64|8|64|8|3|192|3|768|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=3,d=192,h=3,ff=768)|64|8|64|8|3|192|3|768|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|64|8|64|8|3|192|3|768|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=3,d=192,h=3,ff=768)",Baseline,1,96,8,96,8,3,192,3,768,WIKITEXT,True,False,1.0,0.001474,22.659,2584512.0,114061.16774791476,1286218579968.0,2211840.0,442368.0,1492992.0,1.196297,1,3.0,22.659,1.0,1.0,Baseline,1143305404416.0,5716527022080.0,-6.519775485214992,0.0,27.88272769617182,14.609335306277664,14.765047266671877,0.0,12.999897393843565,29.374382572949536,27.76494466051544,14.882830302328257,-6.519775485214992,29.37438257294954,12.999897393843563,0.0,3.1205571239994208,14.765047266671875,27.88272769617182,22.659,3.1205571239994208,0.0,0.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|96|8|96|8|3|192|3|768|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=3,d=192,h=3,ff=768)|96|8|96|8|3|192|3|768|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|96|8|96|8|3|192|3|768|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=3,d=192,h=3,ff=768)",Baseline,1,128,8,128,8,3,192,3,768,WIKITEXT,True,False,1.0,0.001721,25.649,3198720.0,124711.29478732114,1650846597120.0,2211840.0,589824.0,1548288.0,1.134381,1,3.0,25.649,1.0,1.0,Baseline,1886681825280.0,7075056844800.0,-6.364849761752734,0.0,28.13230936141944,14.609335306277664,14.978261287748614,0.0,13.287579466295345,29.58759659402628,28.26584075404396,14.844729895124091,-6.364849761752734,29.58759659402628,13.287579466295345,0.0,3.2445045845020153,14.978261287748616,28.132309361419438,25.649,3.2445045845020153,0.0,0.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|128|8|128|8|3|192|3|768|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=3,d=192,h=3,ff=768)|128|8|128|8|3|192|3|768|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|128|8|128|8|3|192|3|768|WIKITEXT|True|False|1.0|Baseline|1"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=3,d=192,h=3,ff=768)",FSDP,2,32,8,32,8,3,192,3,768,WIKITEXT,True,False,1.0,0.002265,38.472,1970496.0,51218.964441671866,908004556800.0,2211840.0,147456.0,1382400.0,1.808655,1,3.0,20.506,0.5330110210022874,0.2665055105011437,FSDP,290561458176.0,4358421872640.0,-6.09018052004714,-1.3223603582874073,27.534515234037315,14.609335306277664,14.493795845673496,-0.629213177727462,11.901285105175454,29.10313115195116,26.39508095084895,15.63323012886186,-6.09018052004714,29.10313115195116,11.901285105175454,-1.3223603582874073,3.6499307039753615,14.493795845673496,27.534515234037315,76.944,4.343077884535307,0.6931471805599453,1.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|32|8|32|8|3|192|3|768|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=3,d=192,h=3,ff=768)|32|8|32|8|3|192|3|768|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|32|8|32|8|3|192|3|768|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=3,d=192,h=3,ff=768)",FSDP,2,64,8,64,8,3,192,3,768,WIKITEXT,True,False,1.0,0.002739,40.159,3199104.0,79660.94773276227,1533113008128.0,2211840.0,294912.0,1437696.0,1.555312,1,3.0,21.214,0.5282502054334022,0.2641251027167011,FSDP,943454158848.0,7075906191360.0,-5.900162388701196,-1.3313324141517142,28.058321430079737,14.609335306277664,14.978381328562635,-0.6381852335917689,12.5944322857354,29.587716634840294,27.572813614298035,15.463889144344336,-5.900162388701196,29.5877166348403,12.5944322857354,-1.3313324141517142,3.6928465746750474,14.978381328562635,28.058321430079737,80.318,4.385993755234993,0.6931471805599453,1.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|64|8|64|8|3|192|3|768|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=3,d=192,h=3,ff=768)|64|8|64|8|3|192|3|768|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|64|8|64|8|3|192|3|768|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=3,d=192,h=3,ff=768)",FSDP,2,96,8,96,8,3,192,3,768,WIKITEXT,True,False,1.0,0.002964,40.485,4427712.0,109366.72841793257,2203512864768.0,2211840.0,442368.0,1492992.0,1.455537,1,3.0,22.659,0.5596887736198591,0.2798443868099295,FSDP,1958678102016.0,9793390510080.0,-5.821215571548296,-1.2735215916986025,28.42107395954497,14.609335306277664,15.303393530045025,-0.5803744111386572,12.999897393843565,29.912728836322685,28.303290923888586,15.421176565701408,-5.821215571548296,29.912728836322685,12.999897393843563,-1.2735215916986027,3.7009315351380776,15.303393530045023,28.42107395954497,80.97,4.394078715698023,0.6931471805599453,1.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|96|8|96|8|3|192|3|768|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=3,d=192,h=3,ff=768)|96|8|96|8|3|192|3|768|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|96|8|96|8|3|192|3|768|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=3,d=192,h=3,ff=768)",FSDP,2,128,8,128,8,3,192,3,768,WIKITEXT,True,False,1.0,0.003284,41.79,5656320.0,135351.0409188801,2919204126720.0,2211840.0,589824.0,1548288.0,1.385351,1,3.0,25.649,0.6137592725532425,0.3068796362766212,FSDP,3336233287680.0,12510874828800.0,-5.718693087391955,-1.181299672517754,28.702332135715224,14.609335306277664,15.548284062044402,-0.4881524919578088,13.287579466295345,30.157619368322067,28.835863528339747,15.41475266941988,-5.718693087391955,30.157619368322067,13.287579466295345,-1.1812996725177545,3.732657076459824,15.548284062044402,28.702332135715224,83.58,4.425804257019769,0.6931471805599453,1.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|128|8|128|8|3|192|3|768|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=3,d=192,h=3,ff=768)|128|8|128|8|3|192|3|768|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|128|8|128|8|3|192|3|768|WIKITEXT|True|False|1.0|FSDP|2"
NVIDIA A100-SXM4-40GB,gpt,"CustomGPT(L=3,d=192,h=3,ff=768)",FSDP,4,32,8,32,8,3,192,3,768,WIKITEXT,True,False,1.0,0.004232,38.251,3199488.0,83644.558312201,1474324070400.0,2211840.0,147456.0,1382400.0,3.055644,1,3.0,20.506,0.5360905597239288,0.1340226399309822,FSDP,471783702528.0,7076755537920.0,-5.465080584426139,-2.0097465385936424,28.019220743332408,14.609335306277664,14.97850135496859,-0.623452177473752,11.901285105175454,29.587836661246254,26.879786460144043,16.117935638156954,-5.465080584426139,29.587836661246254,11.901285105175454,-2.009746538593643,3.6441697037216514,14.97850135496859,28.019220743332408,153.004,5.030464064841542,1.3862943611198906,2.0,"NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|32|8|32|8|3|192|3|768|WIKITEXT|True|False|1.0","gpt|CustomGPT(L=3,d=192,h=3,ff=768)|32|8|32|8|3|192|3|768|WIKITEXT|True|False|1.0","NVIDIA A100-SXM4-40GB|gpt|CustomGPT(L=3,d=192,h=3,ff=768)|32|8|32|8|3|192|3|768|WIKITEXT|True|False|1.0|FSDP|4"
